timestamp,open,high,low,close,volume
2026-03-07 09:49:00,24442.134046430132,24448.055706241255,24440.296150707814,24442.134046430132,819985
2026-03-07 09:50:00,24429.45112059522,24435.700751660643,24428.983455253936,24429.45112059522,701608
2026-03-07 09:51:00,24432.0709725178,24439.27606730049,24423.12080717919,24432.0709725178,662959
2026-03-07 09:52:00,24429.49319268255,24434.854374370512,24424.485010152217,24429.49319268255,632352
2026-03-07 09:53:00,24424.77684327725,24439.17960247695,24419.25234563887,24424.77684327725,1217812
2026-03-07 09:54:00,24429.50352950337,24433.642457834136,24425.940731047063,24429.50352950337,881216
2026-03-07 09:55:00,24437.304295173348,24447.09926015302,24428.85287772185,24437.304295173348,1193121
2026-03-07 09:56:00,24444.37649686896,24447.67546503376,24444.27885421455,24444.37649686896,991951
2026-03-07 09:57:00,24438.467139095344,24443.380211699165,24433.72995496327,24438.467139095344,626036
2026-03-07 09:58:00,24436.444971219,24437.702942101932,24427.8771769601,24436.444971219,733607
2026-03-07 09:59:00,24439.118263427954,24445.007975595017,24438.744533043773,24439.118263427954,1375286
2026-03-07 10:00:00,24446.51555815368,24453.6412743125,24446.014344777745,24446.51555815368,1572536
2026-03-07 10:01:00,24443.246253011785,24444.69535896173,24442.971195673705,24443.246253011785,1902527
2026-03-07 10:02:00,24442.129731976198,24442.54753989124,24438.77329236137,24442.129731976198,625346
2026-03-07 10:03:00,24434.262284368426,24435.74876002683,24430.25433671856,24434.262284368426,1751767
2026-03-07 10:04:00,24425.738592079244,24437.988064962003,24425.118018099478,24425.738592079244,1252403
2026-03-07 10:05:00,24431.9373124663,24432.250961357207,24427.11116860549,24431.9373124663,1232442
2026-03-07 10:06:00,24442.12281020689,24449.160235908108,24439.58493129405,24442.12281020689,1024909
2026-03-07 10:07:00,24441.83972125123,24458.205115708697,24440.425041154078,24441.83972125123,1048435
2026-03-07 10:08:00,24449.443117502447,24452.91647625915,24442.296180105335,24449.443117502447,1905145
2026-03-07 10:09:00,24452.34067940096,24453.43064962866,24447.019880998545,24452.34067940096,512003
2026-03-07 10:10:00,24447.853330867994,24453.845305862887,24446.603999974875,24447.853330867994,1312592
2026-03-07 10:11:00,24450.748954685398,24451.644305341877,24449.011872894407,24450.748954685398,1095862
2026-03-07 10:12:00,24462.27585397839,24464.309480167165,24457.01062696228,24462.27585397839,1014652
2026-03-07 10:13:00,24462.258115534216,24479.456503897232,24461.451734677004,24462.258115534216,1455190
2026-03-07 10:14:00,24473.98571462253,24482.784221314294,24463.54422574788,24473.98571462253,561713
2026-03-07 10:15:00,24454.99634126839,24470.415364319426,24445.937585846845,24454.99634126839,1152166
2026-03-07 10:16:00,24461.271352728694,24471.232066202745,24458.39263632429,24461.271352728694,1685086
2026-03-07 10:17:00,24462.155331278536,24473.899655755955,24461.71835536564,24462.155331278536,550456
2026-03-07 10:18:00,24460.206231341414,24468.977803212,24453.86154327328,24460.206231341414,627976
2026-03-07 10:19:00,24461.124773942167,24466.633393563763,24450.898141618643,24461.124773942167,1482728
2026-03-07 10:20:00,24446.784534567112,24458.159276755192,24432.630910446867,24446.784534567112,1721466
2026-03-07 10:21:00,24445.418528181886,24451.891382981386,24441.09511765384,24445.418528181886,1496807
2026-03-07 10:22:00,24448.282525792205,24452.527165290478,24447.248342428724,24448.282525792205,1063675
2026-03-07 10:23:00,24459.36721984656,24460.351589288344,24455.083446186287,24459.36721984656,697797
2026-03-07 10:24:00,24455.809471227596,24463.6715578981,24450.254245926288,24455.809471227596,773885
2026-03-07 10:25:00,24450.122952114365,24460.191971722852,24449.67476809484,24450.122952114365,807755
2026-03-07 10:26:00,24446.687685586083,24452.35654210803,24441.39564987153,24446.687685586083,1778572
2026-03-07 10:27:00,24453.64636220861,24459.18550822324,24436.25737807813,24453.64636220861,1219264
2026-03-07 10:28:00,24456.30329866334,24456.616682351538,24450.442668700784,24456.30329866334,1170833
2026-03-07 10:29:00,24452.66172590234,24458.946050275677,24444.828367744994,24452.66172590234,1549460
2026-03-07 10:30:00,24456.67214211731,24464.963093444636,24452.798187215874,24456.67214211731,969502
2026-03-07 10:31:00,24457.629636108366,24460.287146055347,24446.357517080363,24457.629636108366,460332
2026-03-07 10:32:00,24464.98211562806,24470.133510283493,24457.80168180057,24464.98211562806,1419659
2026-03-07 10:33:00,24460.074731549295,24476.50013929248,24447.98161563914,24460.074731549295,794852
2026-03-07 10:34:00,24457.915627011258,24458.095475628896,24453.34767909944,24457.915627011258,1285236
2026-03-07 10:35:00,24455.28385445409,24457.395001164,24454.648360467207,24455.28385445409,499348
2026-03-07 10:36:00,24444.791903759455,24453.048946501527,24437.6984199829,24444.791903759455,1013556
2026-03-07 10:37:00,24447.208635496943,24447.67669779595,24440.30837005948,24447.208635496943,1318465
2026-03-07 10:38:00,24449.36843934365,24452.07313762077,24449.356359823007,24449.36843934365,1317396
2026-03-07 10:39:00,24449.65115486264,24455.680318056737,24442.79525211899,24449.65115486264,816232
2026-03-07 10:40:00,24448.175700503703,24456.258463529706,24445.313915266775,24448.175700503703,822625
2026-03-07 10:41:00,24438.039939244944,24438.436843860647,24436.287199588234,24438.039939244944,444265
2026-03-07 10:42:00,24435.2011277536,24438.724131503437,24429.406774504256,24435.2011277536,1019864
2026-03-07 10:43:00,24432.933928053342,24434.429973542017,24426.57401069622,24432.933928053342,856061
2026-03-07 10:44:00,24427.298404284185,24439.73659088051,24415.94845005187,24427.298404284185,788966
2026-03-07 10:45:00,24426.361493516815,24428.513744569307,24418.358643541498,24426.361493516815,901983
2026-03-07 10:46:00,24429.56735864695,24435.920665719746,24429.22650557855,24429.56735864695,744352
2026-03-07 10:47:00,24443.63602507444,24456.08936534477,24442.468821945866,24443.63602507444,637374
2026-03-07 10:48:00,24445.161420704888,24451.942358639164,24434.458652097688,24445.161420704888,405249
2026-03-07 10:49:00,24447.295400066952,24466.115243884702,24444.260206432216,24447.295400066952,863128
2026-03-07 10:50:00,24446.994647237698,24457.2020850548,24439.612103232575,24446.994647237698,509900
2026-03-07 10:51:00,24433.16743996962,24443.92010542569,24418.86731287922,24433.16743996962,918545
2026-03-07 10:52:00,24433.218210949675,24439.96643614366,24423.625438509203,24433.218210949675,1775004
2026-03-07 10:53:00,24433.904818151535,24436.8414348799,24419.94930428846,24433.904818151535,1125517
2026-03-07 10:54:00,24452.205938773557,24462.762458317262,24444.345242374853,24452.205938773557,3967817
2026-03-07 10:55:00,24451.040165298087,24451.447721415538,24441.061696620258,24451.040165298087,1682905
2026-03-07 10:56:00,24453.49742380945,24457.80762543135,24450.91308857314,24453.49742380945,918312
2026-03-07 10:57:00,24453.488120549362,24459.00085031996,24452.083072147267,24453.488120549362,1378989
2026-03-07 10:58:00,24445.159992803186,24464.48089736535,24443.07337125719,24445.159992803186,769568
2026-03-07 10:59:00,24453.78620874763,24459.563249042563,24450.13377180725,24453.78620874763,377082
2026-03-07 11:00:00,24459.54785248097,24461.59219599429,24456.685658018177,24459.54785248097,349386
2026-03-07 11:01:00,24465.59776062104,24476.083398562263,24461.32016284236,24465.59776062104,1486518
2026-03-07 11:02:00,24459.168636323986,24459.830738097146,24453.224953224682,24459.168636323986,912959
2026-03-07 11:03:00,24469.707419264465,24478.600272636082,24468.30922295449,24469.707419264465,963467
2026-03-07 11:04:00,24459.662091590475,24463.92711619929,24452.2189231383,24459.662091590475,992172
2026-03-07 11:05:00,24464.2138312646,24466.699212811363,24458.788935596727,24464.2138312646,454588
2026-03-07 11:06:00,24480.535655316162,24484.195259493896,24465.828104514556,24480.535655316162,735647
2026-03-07 11:07:00,24473.506656415804,24477.46199069887,24460.849830085168,24473.506656415804,1614963
2026-03-07 11:08:00,24469.594461963883,24475.473208669744,24456.169076729162,24469.594461963883,805318
2026-03-07 11:09:00,24470.571548425552,24482.526023661598,24452.24936347793,24470.571548425552,727217
2026-03-07 11:10:00,24467.12101906136,24483.356204014224,24463.695767900725,24467.12101906136,751906
2026-03-07 11:11:00,24455.98447934818,24459.000951183898,24445.950781922482,24455.98447934818,513710
2026-03-07 11:12:00,24456.732945675318,24470.732098181004,24454.372094564158,24456.732945675318,1084852
2026-03-07 11:13:00,24449.184247389047,24455.614281903556,24445.097309916586,24449.184247389047,1561157
2026-03-07 11:14:00,24452.903305493775,24454.816192483602,24443.73033529132,24452.903305493775,1357063
2026-03-07 11:15:00,24446.403942413923,24458.80723517533,24446.39947734004,24446.403942413923,651733
2026-03-07 11:16:00,24458.016392388912,24463.084301538434,24447.256008694385,24458.016392388912,345620
2026-03-07 11:17:00,24452.51481882165,24455.738171537603,24448.712187421643,24452.51481882165,1477023
2026-03-07 11:18:00,24450.3976761975,24456.306419695255,24433.77879262671,24450.3976761975,966175
2026-03-07 11:19:00,24456.610325986483,24465.311431837843,24455.504417486714,24456.610325986483,1654189
2026-03-07 11:20:00,24447.824964854823,24458.062413451156,24442.673674752474,24447.824964854823,790421
2026-03-07 11:21:00,24449.73862017915,24453.45124347886,24438.256080056002,24449.73862017915,716357
2026-03-07 11:22:00,24459.57181740923,24465.375929783306,24450.609401203343,24459.57181740923,394330
2026-03-07 11:23:00,24448.02182118655,24452.881192858193,24433.27125783485,24448.02182118655,1555805
2026-03-07 11:24:00,24449.621397977655,24452.70365794221,24448.357485225606,24449.621397977655,1087338
2026-03-07 11:25:00,24451.773024949245,24455.769181499847,24438.332960169657,24451.773024949245,2297120
2026-03-07 11:26:00,24457.753552408416,24460.058051475935,24444.963665799685,24457.753552408416,595587
2026-03-07 11:27:00,24448.923145425648,24467.732603908782,24440.284136440532,24448.923145425648,895887
2026-03-07 11:28:00,24439.48344116425,24440.277375224163,24428.792898509102,24439.48344116425,2983320
2026-03-07 11:29:00,24443.555562803173,24444.77690932287,24431.461589256134,24443.555562803173,565343
2026-03-07 11:30:00,24445.97874178349,24451.40812299133,24443.803743354078,24445.97874178349,1271440
2026-03-07 11:31:00,24448.061202281613,24457.33207104841,24440.719266012056,24448.061202281613,1773093
2026-03-07 11:32:00,24450.847619609995,24452.443155052333,24447.056729342872,24450.847619609995,892313
2026-03-07 11:33:00,24446.10491714454,24448.69183364057,24442.71615181587,24446.10491714454,1196085
2026-03-07 11:34:00,24448.053633622992,24452.8313465847,24445.466722982797,24448.053633622992,2825313
2026-03-07 11:35:00,24450.448578159496,24451.513349995636,24442.144665688407,24450.448578159496,869940
2026-03-07 11:36:00,24445.454169917837,24446.103811674966,24438.809282424314,24445.454169917837,1236339
2026-03-07 11:37:00,24459.38248956549,24461.783167149362,24446.291190534135,24459.38248956549,1378069
2026-03-07 11:38:00,24463.104937496373,24466.509559284827,24451.822063594645,24463.104937496373,964646
2026-03-07 11:39:00,24454.607632052237,24461.917277234283,24444.696298054478,24454.607632052237,781413
2026-03-07 11:40:00,24459.66986691323,24475.911847889452,24456.683949550476,24459.66986691323,771255
2026-03-07 11:41:00,24452.76330877624,24453.33340405271,24449.790093298354,24452.76330877624,983220
2026-03-07 11:42:00,24458.78271934067,24460.323609288982,24445.852871767478,24458.78271934067,669366
2026-03-07 11:43:00,24467.529625386254,24477.904875940912,24458.134520168358,24467.529625386254,1318444
2026-03-07 11:44:00,24461.751248983877,24475.599994161672,24458.16859805128,24461.751248983877,466652
2026-03-07 11:45:00,24469.06659760802,24479.679080296995,24468.982199931885,24469.06659760802,3313528
2026-03-07 11:46:00,24472.342370309496,24475.208092024688,24470.341560739,24472.342370309496,1153300
2026-03-07 11:47:00,24478.62338970971,24481.173636696636,24470.735848204862,24478.62338970971,837031
2026-03-07 11:48:00,24492.798416705875,24497.09352289309,24492.34663535826,24492.798416705875,825727
2026-03-07 11:49:00,24491.24125033991,24507.676102997408,24489.13000991174,24491.24125033991,1641587
2026-03-07 11:50:00,24485.949162270954,24489.036092106806,24482.149415207892,24485.949162270954,354810
2026-03-07 11:51:00,24479.66082160183,24483.072859777032,24476.226587220975,24479.66082160183,796716
2026-03-07 11:52:00,24473.915373374748,24481.35386882117,24471.404427073983,24473.915373374748,1028116
2026-03-07 11:53:00,24473.59500265302,24482.811430857502,24469.6910865859,24473.59500265302,1180659
2026-03-07 11:54:00,24476.34548890893,24486.290643831755,24475.160306188747,24476.34548890893,1354361
2026-03-07 11:55:00,24478.62295329348,24481.162498381123,24467.03475809163,24478.62295329348,438263
2026-03-07 11:56:00,24484.94321989334,24488.228713822253,24475.43513631579,24484.94321989334,1090979
2026-03-07 11:57:00,24485.284564007252,24493.170777542633,24478.81809147948,24485.284564007252,1071520
2026-03-07 11:58:00,24496.207466141892,24502.470948344893,24490.784884647954,24496.207466141892,1016684
2026-03-07 11:59:00,24494.508493313966,24499.812478144595,24486.882575935342,24494.508493313966,2114055
2026-03-07 12:00:00,24514.74319313406,24519.420049334938,24512.034898513222,24514.74319313406,1297337
2026-03-07 12:01:00,24519.590756520054,24520.610935561966,24515.77209193974,24519.590756520054,814140
2026-03-07 12:02:00,24513.53180120036,24515.06962991318,24511.173786768486,24513.53180120036,1432506
2026-03-07 12:03:00,24505.902524657937,24512.637058755456,24499.87381982733,24505.902524657937,671236
2026-03-07 12:04:00,24509.69560635361,24516.595609438053,24502.798567744187,24509.69560635361,1605445
2026-03-07 12:05:00,24508.298598612677,24516.02180074556,24500.70470919055,24508.298598612677,1015210
2026-03-07 12:06:00,24513.79436016444,24514.39517088331,24508.18736258122,24513.79436016444,1170033
2026-03-07 12:07:00,24517.520750976,24518.617662122626,24512.968481899676,24517.520750976,317722
2026-03-07 12:08:00,24517.231249280954,24522.559773311845,24502.64758969547,24517.231249280954,726523
2026-03-07 12:09:00,24511.249109203778,24512.883758763277,24509.424802495236,24511.249109203778,2331800
2026-03-07 12:10:00,24500.355981577868,24506.073725081034,24497.972756259052,24500.355981577868,966325
2026-03-07 12:11:00,24497.320052035597,24501.742482120742,24493.27345479134,24497.320052035597,1589380
2026-03-07 12:12:00,24503.859867551142,24513.75888444276,24500.33585010128,24503.859867551142,1559344
2026-03-07 12:13:00,24505.679742951448,24508.363399393456,24504.81678867267,24505.679742951448,1926735
2026-03-07 12:14:00,24496.76749705009,24507.452731412734,24493.893232480783,24496.76749705009,1663639
2026-03-07 12:15:00,24498.28617658771,24500.31133124798,24477.867888415465,24498.28617658771,902827
2026-03-07 12:16:00,24501.364044048252,24515.560494810612,24499.859275484196,24501.364044048252,1141967
2026-03-07 12:17:00,24495.113343716697,24495.4152247908,24492.604409502885,24495.113343716697,684629
2026-03-07 12:18:00,24496.48894872632,24511.258648421783,24490.030872260824,24496.48894872632,967580
2026-03-07 12:19:00,24497.16268586518,24500.32376304897,24495.19502482626,24497.16268586518,400805
2026-03-07 12:20:00,24489.008797881717,24492.763342734448,24486.6425717812,24489.008797881717,438305
2026-03-07 12:21:00,24491.883244146524,24493.98046320451,24488.784242862985,24491.883244146524,736640
2026-03-07 12:22:00,24496.24956213309,24504.69143207114,24484.49259942424,24496.24956213309,1063821
2026-03-07 12:23:00,24504.4547306154,24506.065197708944,24502.122399786786,24504.4547306154,1037711
2026-03-07 12:24:00,24512.447625939596,24520.71058773125,24510.848277462916,24512.447625939596,865855
2026-03-07 12:25:00,24502.56273270479,24509.18333967647,24500.317789897017,24502.56273270479,444820
2026-03-07 12:26:00,24495.91501934706,24500.98004396413,24493.672300104125,24495.91501934706,625602
2026-03-07 12:27:00,24499.94585187014,24509.30842791963,24498.67205241411,24499.94585187014,1398110
2026-03-07 12:28:00,24503.968164243593,24509.18554824849,24500.23563244757,24503.968164243593,2230129
2026-03-07 12:29:00,24508.000411205354,24511.455222214838,24498.127927051104,24508.000411205354,935703
2026-03-07 12:30:00,24536.57330740551,24543.882404478456,24535.332620024656,24536.57330740551,449589
2026-03-07 12:31:00,24541.02197390413,24547.0089340393,24532.171729589798,24541.02197390413,2716815
2026-03-07 12:32:00,24549.62875716061,24550.707228060164,24549.02393719096,24549.62875716061,714923
2026-03-07 12:33:00,24556.901359692813,24562.83967081143,24552.233831832647,24556.901359692813,1420724
2026-03-07 12:34:00,24561.946762228272,24578.379716712043,24554.443213854083,24561.946762228272,1093604
2026-03-07 12:35:00,24559.87028082537,24568.761622567978,24556.876058495378,24559.87028082537,1286767
2026-03-07 12:36:00,24565.708920934994,24567.809658377613,24557.999881891585,24565.708920934994,732713
2026-03-07 12:37:00,24560.260062582016,24560.80043648604,24557.62094975921,24560.260062582016,836498
2026-03-07 12:38:00,24558.761750097805,24561.83935842135,24555.74043072954,24558.761750097805,1026358
2026-03-07 12:39:00,24555.432340765437,24572.544816478283,24551.92485219212,24555.432340765437,606557
2026-03-07 12:40:00,24556.282011346546,24556.62427234041,24556.081838350783,24556.282011346546,1465794
2026-03-07 12:41:00,24573.580374871224,24577.368019516412,24569.66591395988,24573.580374871224,1034531
2026-03-07 12:42:00,24560.061469728647,24562.433259693247,24555.1255797352,24560.061469728647,1523795
2026-03-07 12:43:00,24565.36442275249,24569.16905629869,24560.215869615,24565.36442275249,898415
2026-03-07 12:44:00,24553.72596330895,24555.35428017161,24544.57544887101,24553.72596330895,1174918
2026-03-07 12:45:00,24550.496165798617,24559.673621962975,24537.555346545316,24550.496165798617,900888
2026-03-07 12:46:00,24558.762922979513,24559.91747004752,24556.21060550078,24558.762922979513,889075
2026-03-07 12:47:00,24559.483068894067,24567.48576103377,24553.94654867461,24559.483068894067,486535
2026-03-07 12:48:00,24551.788972212467,24557.908132022174,24542.2719084808,24551.788972212467,1426252
2026-03-07 12:49:00,24546.76685711402,24551.8532645056,24536.870833943674,24546.76685711402,927410
2026-03-07 12:50:00,24552.017863550616,24557.564732539733,24536.396252420076,24552.017863550616,1899564
2026-03-07 12:51:00,24546.884749598423,24553.303864754067,24534.47558286878,24546.884749598423,1341956
2026-03-07 12:52:00,24548.725189572746,24548.936734835097,24538.72773994002,24548.725189572746,564023
2026-03-07 12:53:00,24549.307249511778,24555.970035071034,24544.064532904013,24549.307249511778,459413
2026-03-07 12:54:00,24544.75479249961,24557.42553702067,24529.95238244264,24544.75479249961,1426548
2026-03-07 12:55:00,24560.787963172374,24562.087884715987,24545.688624066646,24560.787963172374,1066038
2026-03-07 12:56:00,24565.705382214717,24567.17232626099,24554.02226923133,24565.705382214717,1067140
2026-03-07 12:57:00,24551.027265738114,24553.75003080229,24550.749959166114,24551.027265738114,2997481
2026-03-07 12:58:00,24552.647010108085,24553.701287588163,24552.603378641288,24552.647010108085,1330283
2026-03-07 12:59:00,24548.01889158088,24558.24858193986,24540.8896691255,24548.01889158088,1620013
2026-03-07 13:00:00,24554.542971667954,24555.60933229575,24549.498934821684,24554.542971667954,1270746
2026-03-07 13:01:00,24548.951453868798,24552.63377868113,24547.534685553135,24548.951453868798,1492234
2026-03-07 13:02:00,24548.35287476607,24558.822424754275,24536.585308465754,24548.35287476607,673659
2026-03-07 13:03:00,24552.31826624597,24564.062028036456,24548.468112960225,24552.31826624597,738690
2026-03-07 13:04:00,24558.941601656003,24568.791155522056,24557.329144123487,24558.941601656003,2408408
2026-03-07 13:05:00,24550.344708241795,24552.525754725386,24549.234648012112,24550.344708241795,876093
2026-03-07 13:06:00,24548.127492287505,24548.895957215344,24544.935403115047,24548.127492287505,1925495
2026-03-07 13:07:00,24544.876181692813,24553.560354671594,24527.401077597347,24544.876181692813,750611
2026-03-07 13:08:00,24540.311775158247,24561.995228612508,24538.299689051426,24540.311775158247,744330
2026-03-07 13:09:00,24553.555524394742,24565.96573743939,24548.26992752777,24553.555524394742,1846015
2026-03-07 13:10:00,24556.78508567835,24560.549189381563,24549.80195904771,24556.78508567835,753035
2026-03-07 13:11:00,24547.742576611716,24550.6455333454,24538.13613447682,24547.742576611716,805668
2026-03-07 13:12:00,24554.74838210357,24562.416562578073,24548.66045998878,24554.74838210357,831156
2026-03-07 13:13:00,24570.627525848766,24573.2396545693,24566.17248265058,24570.627525848766,1204915
2026-03-07 13:14:00,24578.48461709991,24582.262550431828,24572.93870653444,24578.48461709991,765869
2026-03-07 13:15:00,24567.528144001342,24577.96617800105,24561.684684123462,24567.528144001342,1093723
2026-03-07 13:16:00,24564.205770702578,24571.65831046691,24557.110604779336,24564.205770702578,1484781
2026-03-07 13:17:00,24573.78849046324,24575.264778077897,24570.345766358896,24573.78849046324,1119422
2026-03-07 13:18:00,24568.818066385396,24577.35248039554,24567.979487346827,24568.818066385396,918386
2026-03-07 13:19:00,24572.335860226343,24577.364831875173,24564.074260724305,24572.335860226343,3532567
2026-03-07 13:20:00,24578.29282004924,24581.428000444273,24570.940374896367,24578.29282004924,2128123
2026-03-07 13:21:00,24571.704754380822,24573.916171702618,24567.03478582739,24571.704754380822,1178453
2026-03-07 13:22:00,24571.512537444,24579.21366874868,24556.368366596365,24571.512537444,264843
2026-03-07 13:23:00,24547.86625393492,24555.467094941578,24544.56868244378,24547.86625393492,1470663
2026-03-07 13:24:00,24540.5686228219,24558.013491762424,24537.270022880602,24540.5686228219,890272
2026-03-07 13:25:00,24538.955423882853,24541.381135390377,24523.711035377873,24538.955423882853,718751
2026-03-07 13:26:00,24530.01586553021,24533.043614951184,24523.437757826337,24530.01586553021,1135001
2026-03-07 13:27:00,24542.27492471436,24545.05781032684,24537.087256751664,24542.27492471436,1124194
2026-03-07 13:28:00,24531.991502628476,24533.17313463313,24526.6184694243,24531.991502628476,1329778
2026-03-07 13:29:00,24528.99909979406,24535.670909970988,24526.611995590956,24528.99909979406,1235938
2026-03-07 13:30:00,24530.20729341969,24544.303144058507,24524.95538556435,24530.20729341969,2357023
2026-03-07 13:31:00,24541.05983363805,24544.968344435893,24536.203297487747,24541.05983363805,986040
2026-03-07 13:32:00,24530.734784272423,24532.078001355963,24515.690455028885,24530.734784272423,2348308
2026-03-07 13:33:00,24539.5408790917,24540.347425799442,24535.13011002054,24539.5408790917,1706054
2026-03-07 13:34:00,24539.862413142222,24553.345258939844,24524.64308205852,24539.862413142222,1589600
2026-03-07 13:35:00,24532.88278503291,24551.13574846558,24531.853752270406,24532.88278503291,1391503
2026-03-07 13:36:00,24536.52992754904,24554.21622271588,24526.033271796066,24536.52992754904,1752340
2026-03-07 13:37:00,24538.241352762696,24541.51591051061,24535.704920646374,24538.241352762696,809473
2026-03-07 13:38:00,24534.06903989066,24534.256673386717,24532.293136795128,24534.06903989066,1090210
2026-03-07 13:39:00,24534.828919007097,24538.98625451643,24526.156529366865,24534.828919007097,485738
2026-03-07 13:40:00,24532.2389609475,24536.49672546271,24529.656666975232,24532.2389609475,2256266
2026-03-07 13:41:00,24533.32050321439,24534.18166254218,24526.26086317181,24533.32050321439,1211482
2026-03-07 13:42:00,24538.439879951053,24547.65819970617,24528.186190714285,24538.439879951053,3187238
2026-03-07 13:43:00,24550.361536933866,24557.09396298157,24543.52742357161,24550.361536933866,1619079
2026-03-07 13:44:00,24541.491148973673,24547.75345493653,24533.162606949372,24541.491148973673,988833
2026-03-07 13:45:00,24557.44165830129,24562.508282026076,24553.83899175611,24557.44165830129,1290428
2026-03-07 13:46:00,24543.3064911881,24550.44613409126,24540.169328989465,24543.3064911881,1153887
2026-03-07 13:47:00,24542.435069551222,24547.549499319768,24533.224124534965,24542.435069551222,1702120
